Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
1193;921724;1;2020-01-17;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;316.572;317.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1194;921724;1;2020-01-17;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;364.191;365.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1195;921724;1;2020-01-17;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1329.928;1330.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1196;921724;1;2020-01-17;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;14013.602;14013.602;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1197;921724;1;2020-01-17;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;42.18;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1198;921724;1;2020-01-17;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;180.301;223.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1199;921724;1;2020-01-17;00000011296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;2330.889;2331.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1200;921724;1;2020-01-17;00000015520;Труба 219х8 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;2156.36;1302.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1201;921724;1;2020-01-17;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1120.545;1121.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1202;921724;1;2020-01-17;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;901.468;902.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921724-1;0.0;0.0;0.0;0.0;0.0
1247;921730;1;2020-01-17;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.792;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1248;921730;1;2020-01-17;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;467.1;468.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1249;921730;1;2020-01-17;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;606.636;607.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1250;921730;1;2020-01-17;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;308.016;309.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1251;921730;1;2020-01-17;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;354.348;355.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1252;921730;1;2020-01-17;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1293.984;865.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1253;921730;1;2020-01-17;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;13634.856;14733.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1254;921730;1;2020-01-17;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;41.04;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1255;921730;1;2020-01-17;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;175.428;217.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1256;921730;1;2020-01-17;00000011296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;2267.892;2268.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1257;921730;1;2020-01-17;00000015520;Труба 219х8 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;2098.08;2099.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1258;921730;1;2020-01-17;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1090.26;1091.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
1259;921730;1;2020-01-17;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;877.104;878.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";921730-1;0.0;0.0;0.0;0.0;0.0
575;921985;3;2020-01-17;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.396;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
576;921985;3;2020-01-17;00000013208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1467.216;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
577;921985;3;2020-01-17;00000013211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;2464.938;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
578;921985;3;2020-01-17;00000013216;Уголок 40х40х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;2203.056;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
579;921985;3;2020-01-17;00000013217;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;4663.332;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
580;921985;3;2020-01-17;00000013218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;22847.796;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
581;921985;3;2020-01-17;00000013219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;7560.072;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
582;921985;3;2020-01-17;00000013220;Уголок 90х90х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;9146.394;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
583;921985;3;2020-01-17;00000014538;Уголок 100х100х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;4462.83;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
584;921985;3;2020-01-17;00000014788;Уголок 80х80х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;8380.8;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
585;921985;3;2020-01-17;00000015447;Уголок 45х45х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1321.704;0.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921985-3;0.0;0.0;0.0;0.0;0.0
1272;921732;1;2020-01-18;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.198;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1273;921732;1;2020-01-18;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;116.775;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1274;921732;1;2020-01-18;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;111.582;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1275;921732;1;2020-01-18;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;485.775;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1276;921732;1;2020-01-18;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;118.989;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1277;921732;1;2020-01-18;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;506.304;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1278;921732;1;2020-01-18;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;125.703;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1279;921732;1;2020-01-18;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1085.355;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1280;921732;1;2020-01-18;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;5.598;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1281;921732;1;2020-01-18;00000011296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;566.973;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1282;921732;1;2020-01-18;00000011276;Труба профильная 80х80х4 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;185.229;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1283;921732;1;2020-01-18;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;271.314;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1284;921732;1;2020-01-18;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;324.288;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
1285;921732;1;2020-01-18;00000016780;Втулка 42х40 - d23;72.0;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";921732-1;0.0;0.0;0.0;0.0;0.0
3341;0004;1;2020-01-20;00000018042;Лист 5 ГОСТ 19903-74 09Г2С-6 ГОСТ 19281-2014;473.814;0.0;473.814;0.0;0.0;0;0;0;0.0;0;Оборотная тара для станций съёма ЦГЦ;0004-1;0.0;0.0;0.0;0.0;473.814
3342;0004;1;2020-01-20;00-00001781;Круг 10 ГОСТ 2590-2006 09Г2С-6 ГОСТ 19281-2014;10.447;10.447;0.0;0.0;0.0;0;0;0;0.0;0;Оборотная тара для станций съёма ЦГЦ;0004-1;0.0;0.0;0.0;0.0;0.0
3343;0004;1;2020-01-20;00-00001782;Лист 10 ГОСТ 19903-74 09Г2С-6 ГОСТ 19281-2014;738.824;738.824;0.0;0.0;0.0;0;0;0;0.0;0;Оборотная тара для станций съёма ЦГЦ;0004-1;0.0;0.0;0.0;0.0;0.0
