Дата запуска;0.0;1.0;2.0;3.0;4.0;5.0;6.0;7.0;8.0;9.0;10.0;11.0;12.0;14.0;15.0;16.0
Дата запуска;2020-02-28 00:00:00;2020-02-29 00:00:00;2020-03-01 00:00:00;2020-03-02 00:00:00;2020-03-03 00:00:00;2020-03-04 00:00:00;2020-03-05 00:00:00;2020-03-06 00:00:00;2020-03-07 00:00:00;2020-03-08 00:00:00;2020-03-09 00:00:00;2020-03-10 00:00:00;2020-03-11 00:00:00;2020-03-13 00:00:00;2020-03-14 00:00:00;2020-03-15 00:00:00
Номенклатура;;;;;;;;;;;;;;;;
Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;6878.834000000001;385.337;435.207;0.0;3027.296;0.0;4129.465;0.0;3040.3089999999997;223.767;6877.127;0.0;7910.445;0.0;0.0;205.631
Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;208.361;0.0
Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1436.6080000000002;0.0;0.0;0.0;0.0;0.0;1250.166;0.0;1192.2179999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 50х50х5 ГОСТ 8509-93 С345-3 ГОСТ 27772-2015;454.839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1230.58;965.324;0.0;0.0;3747.104;0.0;3940.0389999999998;0.0;3747.104;0.0;6037.164;0.0;16375.273;0.0;0.0;599.303
Уголок 63х63х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;833.594;0.0
Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5297.182000000001;0.0;0.0;0.0;0.0;0.0;5001.564;0.0;21526.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 63х63х5 ГОСТ 8509-93 С345-3 ГОСТ 27772-2015;357.527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 70х70х4,5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;484.51599999999996;0.0
Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;9360.867;2356.962;17243.646;0.0;0.0;892.845;0.0;9.932;0.0;6533.089;0.0;9236.759;19707.024;0.0;451.557
Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;656.774;0.0
Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;983.0209999999997;0.0;1368.416;88.444;1368.416;0.0;1967.098;0.0;448.915;0.0
Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;232.63499999999902;0.0;0.0;0.0;3515.919;0.0;10644.517;4451.824;0.0;374.722
Уголок 80х80х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1372.078;0.0
Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;2263.3109999999997;0.0;8910.426000000001;0.0;8366.656;0.0;9216.262;0.0;25949.52;0.0;0.0;694.289
Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 27772-2015;0.0;1424.149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1911.076;0.0;0.0;11393.192;0.0;2630.64
Уголок 90х90х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1195.164;0.0
Шайба 20 Гл ГОСТ 11371-78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2010000000000005;0.0;0.0;0.0;0.0;0.0
Шайба 27 Гл ГОСТ 6402-70;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 10 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;132.86700000000047;0.0;0.0;0.0;819.74;0.0;0.0;0.0;0.0;0.0
Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;752.3169999999999;0.0;103.661;0.0;0.0;0.0
Швеллер 12 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;938.217;61.014
Швеллер 14 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3202.5549999999994;0.0
Швеллер 16 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;90.01100000000002;0.0;0.0;0.0;1170.71;0.0;0.0;0.0;0.0;0.0
Швеллер 16 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19821-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;671.086;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 18 П ГОСТ 8240-89 09Г2С-6 ГОСТ 19281-2014;274.526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 18 П ГОСТ 8240-89 С345-5-ГК ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;657.828;0.0;0.0;657.828;0.0;0.0
Швеллер 20 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;1592.0879999999988;0.0;0.0;0.0;0.0;0.0;0.0;622.884;1134.216;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 20 У ГОСТ 8240-89 ст3 ГОСТ 380-2005;111.562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 24 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;439.42800000000034;2286.932;0.0;0.0;0.0
Швеллер 30 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1515.092;0.0;0.0;0.0
Швеллер 30 У ГОСТ 8240-89 ст3 ГОСТ 380-2005;395.733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 8 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;6.564;0.0;0.0;0.0;0.0;0.0;5.155;0.0;0.0;0.0;25.775;0.0;0.0;0.0;0.0;0.0
Швеллер гнутый 100х50х4х4 ГОСТ 8278-83 С345-4 ГОСТ 27772-2015;243.48199999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу М42х250.09Г2С-6.бп 3.407.9-146.3-05КМД;117.288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу М42х272.09Г2С-6.бп 3.407.9-146.3-01КМД;0.0;0.0;0.0;0.0;0.0;0.0;5.916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу М42х320.09Г2С-4.бп 3.407.9-146.3-05КМД;0.0;0.0;0.0;361.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;445.44;0.0;0.0;0.0;0.0
Шпилька по чертежу М42х320.09Г2С-6.бп 3.407.9-146.3-05КМД;222.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
