Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Изделие;Заказ-Партия;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
190;921713;1;2019-12-17;11278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1148.02580645;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921713-1;0.0;0.0;0.0;0.0;0.0
191;921713;1;2019-12-17;11283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4013.05806452;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921713-1;0.0;0.0;0.0;0.0;0.0
192;921713;1;2019-12-17;12036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3675.65217391;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921713-1;0.0;0.0;0.0;0.0;0.0
193;921713;1;2019-12-17;12037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4741.06666667;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921713-1;0.0;0.0;0.0;0.0;0.0
194;921713;1;2019-12-17;13501;Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;54.08;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921713-1;0.0;0.0;0.0;0.0;0.0
195;921713;1;2019-12-17;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3388.16;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921713-1;0.0;0.0;0.0;0.0;0.0
1500;92104;1;2019-12-18;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.03555556;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1501;92104;1;2019-12-18;13207;Лист 12 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;20.64827586;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1502;92104;1;2019-12-18;13208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;422.54025974;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1503;92104;1;2019-12-18;13209;Лист 4 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;204.02688172;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1504;92104;1;2019-12-18;13210;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;19.02386364;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1505;92104;1;2019-12-18;13211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;105.91411765;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1506;92104;1;2019-12-18;13777;Лист 10 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;215.13882353;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1507;92104;1;2019-12-18;13205;Круг 16 ГОСТ 2590-2006 С345-6 ГОСТ 27772-2015;344.38666667;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1508;92104;1;2019-12-18;15440;Круг 20 ГОСТ 2590-2006 С345-6 ГОСТ 27772-2015;371.50222222;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1509;92104;1;2019-12-18;15441;Круг 60 ГОСТ 2590-2006 С345-6 ГОСТ 27772-2015;18.98823529;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1510;92104;1;2019-12-18;13077;Лист ромб 4 ГОСТ 8568-77 ст3 ГОСТ 380-2005;405.20235294;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1511;92104;1;2019-12-18;15443;Труба профильная 40х40х3 ГОСТ 30245-94 С345-6 ГОСТ 27772-2015;10.26666667;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1512;92104;1;2019-12-18;13214;Уголок 125х125х8 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;348.48555556;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1513;92104;1;2019-12-18;13215;Уголок 32х32х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;469.42365591;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1514;92104;1;2019-12-18;13217;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;45.12258065;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1515;92104;1;2019-12-18;13219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;390.475;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1516;92104;1;2019-12-18;13220;Уголок 90х90х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;16.41333333;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1517;92104;1;2019-12-18;13984;Уголок 140х140х12 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;121.57176471;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1518;92104;1;2019-12-18;15446;Уголок 35х35х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;23.15268817;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1519;92104;1;2019-12-18;15447;Уголок 45х45х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;13.50107527;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1520;92104;1;2019-12-18;15448;Уголок 50х50х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;281.93548387;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1521;92104;1;2019-12-18;14287;Уголок 110х110х8 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;661.75888889;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1522;92104;1;2019-12-18;00-00001139;Труба ДУ-Ц- 32х42,3х3,2 ГОСТ 3262-75 ст3 ГОСТ 380-2005;72.70588235;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;92104-1;0.0;0.0;0.0;0.0;0.0
1464;921256;1;2019-12-18;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.08888889;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1465;921256;1;2019-12-18;11269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;200.85647059;201.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1466;921256;1;2019-12-18;14979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;265.34545455;202.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1467;921256;1;2019-12-18;15205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;18.09882353;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1468;921256;1;2019-12-18;11270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;161.95268817;162.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1469;921256;1;2019-12-18;15427;Круг 24 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;180.23111111;91.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1470;921256;1;2019-12-18;11275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;153.33913043;22.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1471;921256;1;2019-12-18;11278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;534.91612903;535.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1472;921256;1;2019-12-18;11292;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 27772-2015;0.0;3669.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1473;921256;1;2019-12-18;12146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1689.79784946;1690.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1474;921256;1;2019-12-18;15428;Уголок 35х35х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2097.77204301;2098.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
1475;921256;1;2019-12-18;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3668.32;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;921256-1;0.0;0.0;0.0;0.0;0.0
232;921720;1;2019-12-18;11280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2079.33506494;2080.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Фундамент   ФС.720.1.3600.10. Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001;921720-1;0.0;0.0;0.0;0.0;0.0
233;921720;1;2019-12-18;11726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;827.69655172;828.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Фундамент   ФС.720.1.3600.10. Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001;921720-1;0.0;0.0;0.0;0.0;0.0
234;921720;1;2019-12-18;17548;Труба 720х10 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;8404.64;8399.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Фундамент   ФС.720.1.3600.10. Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001;921720-1;0.0;0.0;0.0;0.0;0.0
241;921721;1;2019-12-18;11280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1732.77922078;1733.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Фундамент   ФС.720.1.4600.10. Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001;921721-1;0.0;0.0;0.0;0.0;0.0
242;921721;1;2019-12-18;11726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;689.74712644;690.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Фундамент   ФС.720.1.4600.10. Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001;921721-1;0.0;0.0;0.0;0.0;0.0
243;921721;1;2019-12-18;17548;Труба 720х10 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;8949.38888889;8950.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;Фундамент   ФС.720.1.4600.10. Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.001;921721-1;0.0;0.0;0.0;0.0;0.0
1453;92943;5;2019-12-18;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.57777778;1.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
1454;92943;5;2019-12-18;11269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3560.47058824;3561.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
1455;92943;5;2019-12-18;11280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2119.3038961;2120.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
1456;92943;5;2019-12-18;11275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;10977.31304348;10978.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
1457;92943;5;2019-12-18;11278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;6735.92903226;6736.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
1458;92943;5;2019-12-18;11281;Уголок 100х100х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;6446.30434783;6447.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
1459;92943;5;2019-12-18;11283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3182.20430108;3183.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
1460;92943;5;2019-12-18;11292;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 27772-2015;13211.46666667;11877.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
1461;92943;5;2019-12-18;12146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;33002.35913978;33003.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;92943-5;0.0;0.0;0.0;0.0;0.0
