Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
552;02747;18;2020-07-30;00-00002762;Табличка 63х80 12Х18Н10Т;0.56;0.56;0.0;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-07-30 00:00:00;0.0;2020-05-20 00:00:00;Опора промежуточная ПГ35/110-3,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;Продукция;02747-18;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1742;021190;1;2020-07-30;00-00002762;Табличка 63х80 12Х18Н10Т;0.02;0.0;0.0;0.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1741;021190;1;2020-07-30;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;832.221;832.221;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1740;021190;1;2020-07-30;00000015431;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;259.591;259.591;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1739;021190;1;2020-07-30;00000015165;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;726.868;726.868;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1738;021190;1;2020-07-30;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;284.641;284.641;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1737;021190;1;2020-07-30;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;949.604;949.604;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1736;021190;1;2020-07-30;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;825.907;825.907;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1735;021190;1;2020-07-30;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;341.258;341.258;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1734;021190;1;2020-07-30;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1592.653;1592.653;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1733;021190;1;2020-07-30;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;752.124;752.124;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1732;021190;1;2020-07-30;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;27.682;27.682;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1731;021190;1;2020-07-30;00000015180;Лист 30 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;257.439;257.439;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1730;021190;1;2020-07-30;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;91.526;91.526;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-29 00:00:00;Промежуточная опора   2П220-2ту-5,0 Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021190-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1620;02991;1;2020-07-30;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;102.078;102.078;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-28 00:00:00;Промежуточная опора   2П220-2у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;02991-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1619;02991;1;2020-07-30;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;333.913;333.913;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-07-30 00:00:00;0.0;2020-07-28 00:00:00;Промежуточная опора   2П220-2у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;02991-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2460;021234;1;2020-07-30;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;21.06;21.06;0.0;1.0;0.0;ЭТАЛОН-Н ООО ЖДСК;105/12-19 от 27.12.2019, Спецификация №3 от 26.06.2020;2020-07-25 00:00:00;0.0;2020-07-22 00:00:00;Фундамент ФС.219.1.L.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;К производству;Продукция;021234-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2415;021251;1;2020-07-31;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3137.205;3137.205;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1506;02962;1;2020-07-31;00000011284;Уголок 90х90х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;198.744;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1505;02962;1;2020-07-31;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;124.086;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1504;02962;1;2020-07-31;00000011281;Уголок 100х100х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;182.961;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1503;02962;1;2020-07-31;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;3.72;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2424;021251;1;2020-07-31;00-00002762;Табличка 63х80 12Х18Н10Т;0.06;0.0;0.0;0.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2423;021251;1;2020-07-31;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1043.694;0.0;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2422;021251;1;2020-07-31;00000015165;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1702.227;1702.227;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2421;021251;1;2020-07-31;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;665.277;665.277;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2420;021251;1;2020-07-31;00000015135;Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;194.502;0.0;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2419;021251;1;2020-07-31;00000015134;Уголок 125х125х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1995.267;1200.0;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2418;021251;1;2020-07-31;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4277.913;4277.913;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1507;02962;1;2020-07-31;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;17.801;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2417;021251;1;2020-07-31;00000012038;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2368.014;2368.014;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1535;02968;1;2020-07-31;00000015520;Труба 219х8 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;58.28;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-09 00:00:00;Фундамент ФП.219.1.L.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;Закрыт;Продукция;02968-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2414;021251;1;2020-07-31;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1118.724;1118.724;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2413;021251;1;2020-07-31;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;60.231;61.072;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2412;021251;1;2020-07-31;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;467.796;467.796;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2411;021251;1;2020-07-31;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;153.804;153.804;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2410;021251;1;2020-07-31;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;447.078;481.033;0.0;1.0;0.0;НЕФТЕХИММОНТАЖ ООО;Договор № 47/06-20 от 29.06.2020, Спецификация №1 от 30.06.2020;2020-07-31 00:00:00;0.0;2020-07-22 00:00:00;Анкерно-угловая опора У35-2т+5 Проект: 3078тм;К производству;Продукция;021251-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1502;02962;1;2020-07-31;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1.296;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1501;02962;1;2020-07-31;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;37.389;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1500;02962;1;2020-07-31;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;16.582;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1499;02962;1;2020-07-31;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;36.187;0.0;0.0;0.0;1.0;СТРОЙКОНТРАКТ ООО;07/02-20 от 05.02.2020, Спецификация №2 от 28.05.2020;0;0.0;2020-06-05 00:00:00;Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;Закрыт;Продукция;02962-1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
